Geometry_Section,Atom_Number,Element,X_Angstrom,Y_Angstrom,Z_Angstrom
29,79,C,18.675497,-0.905544,-0.056771
29,80,C,20.086323,-1.091866,-0.077533
29,81,C,20.907016,0.082228,-0.134594
29,82,C,20.338124,1.329815,-0.100177
29,83,C,9.689647,-7.473084,0.0942
29,84,C,10.978779,-7.594768,-0.258846
29,85,C,11.741103,-6.482209,-0.913623
29,86,C,13.200614,-6.495087,-0.599948
29,87,C,13.929516,-5.374849,-0.356319
29,88,C,15.344331,-5.475486,-0.252729
29,89,C,16.157117,-4.34724,-0.195582
29,90,C,17.553206,-4.476139,-0.123026
29,91,C,18.401245,-3.354787,-0.089712
29,92,C,19.822227,-3.511588,-0.048255
29,93,C,20.652397,-2.413167,-0.032049
29,94,C,22.129903,-2.525963,0.019472
29,95,C,22.915661,-1.445454,-0.120213
29,96,C,22.40345,-0.056791,-0.274815
29,97,C,12.951514,8.551475,-0.051221
29,98,O,13.997526,8.535005,-0.884303
29,99,O,12.614604,9.543888,0.54463
29,100,H,14.402356,9.420665,-0.876201
29,101,C,9.0069,-8.626633,0.77646
29,102,O,9.359382,-9.849757,0.37002
29,103,O,8.257957,-8.500006,1.717077
29,104,H,9.891618,-9.818792,-0.439155
29,105,H,6.03517,6.189041,0.610548
29,106,H,10.4718,8.281205,0.534213
29,107,H,0.953193,-2.793576,0.41047
29,108,H,2.950361,-4.165415,0.581427
29,109,H,16.97251,5.21419,0.064524
29,110,H,4.946678,-5.525923,0.463315
29,111,H,19.040456,3.703401,0.028851
29,112,H,20.993897,2.203549,-0.147886
29,113,H,13.706619,-7.463732,-0.647529
29,114,H,15.802318,-6.467544,-0.251743
29,115,H,17.98906,-5.476898,-0.094641
29,116,H,20.211047,-4.528204,-0.033828
29,117,H,22.921864,0.594861,0.445762
29,118,H,22.722935,0.318563,-1.263001
29,119,H,-2.125054,0.842003,-0.207405
29,120,H,-1.070692,-1.406251,0.010834
29,121,H,-0.737863,2.890859,-0.078583
29,122,H,1.418205,3.981162,0.148912
29,123,H,23.998667,-1.58014,-0.086487
29,124,H,8.233025,7.203471,0.712221
29,125,H,6.687608,-4.810898,-1.318248
29,126,H,7.014606,-6.942401,0.330075
29,127,H,11.524096,-8.525185,-0.084109
29,128,H,11.741398,-6.724912,-2.002766
29,129,O,3.531158,1.117144,1.929035
29,130,O,11.697915,-1.830234,-2.130955
29,131,O,16.239376,1.157796,1.398188
29,132,O,12.74356,-3.937649,1.158607
29,133,O,10.611438,4.944361,-1.815381
29,134,H,12.001968,4.876455,1.241913
29,135,H,13.494012,-3.891104,1.768614
29,136,H,10.734885,5.860169,-2.099125
29,137,C,3.573779,5.568815,0.458403
29,138,O,3.987532,6.537226,-0.147167
29,139,O,2.501925,5.671757,1.26015
29,140,H,2.171433,6.583946,1.184714
29,141,C,22.842603,-3.827698,0.248688
29,142,O,23.890581,-4.10717,-0.266725
29,143,O,22.299544,-4.676081,1.132234
29,144,H,21.520965,-4.288768,1.563267
29,145,C,7.169881,-2.305618,1.98794
29,146,O,6.16931,-2.120836,2.644257
29,147,O,8.380222,-2.411637,2.527728
29,148,H,8.295615,-2.179014,3.476483
29,149,H,5.880804,-2.182297,-1.192503
29,150,H,12.336815,-4.073502,-2.10035
29,151,H,12.858117,5.885804,-1.497809
29,152,H,14.987588,6.620329,0.066867
29,153,C,10.705546,3.736615,4.781664
29,154,C,9.371258,3.832553,4.874779
29,155,C,8.345884,2.944022,4.309027
29,156,C,8.535063,1.566475,4.064797
29,157,N,9.779984,0.933501,4.380002
29,158,C,11.00773,1.415981,3.813781
29,159,C,11.474697,2.719002,4.057103
29,160,C,7.079082,3.504682,4.065331
29,161,C,6.010392,2.737499,3.617263
29,162,C,6.205002,1.373628,3.416513
29,163,C,7.457029,0.806912,3.615559
29,164,C,11.799675,0.514349,3.090685
29,165,C,13.085467,0.862641,2.694449
29,166,C,13.56862,2.146653,2.950787
29,167,C,12.757012,3.065918,3.598581
29,168,C,9.804596,-0.300723,5.05427
29,169,O,8.878742,-1.11428,5.027077
29,170,N,10.922365,-0.531677,5.774076
29,171,H,11.300523,4.541755,5.21957
29,172,H,8.97175,4.713581,5.384118
29,173,H,6.938799,4.567052,4.273761
29,174,H,5.033863,3.187206,3.428629
29,175,H,5.381479,0.737581,3.104221
29,176,H,7.553876,-0.263484,3.537096
29,177,H,11.414706,-0.488637,2.9001
29,178,H,13.729204,0.144267,2.189747
29,179,H,14.574712,2.416412,2.63495
29,180,H,13.122941,4.075319,3.796233
29,181,H,11.040527,-1.446088,6.190555
29,182,H,11.654585,0.156199,5.887508
30,1,C,-1.058878,0.759614,-0.02261
30,2,C,-0.476987,-0.49812,0.088702
30,3,C,0.911514,-0.607722,0.290383
30,4,C,1.687881,0.568287,0.394637
30,5,C,1.109971,1.839012,0.255931
30,6,C,-0.27835,1.913036,0.048878
30,7,C,3.125547,0.473915,0.70684
30,8,C,3.957116,1.723727,0.695533
30,9,C,3.292138,3.033196,0.43154
30,10,C,1.938091,3.039367,0.284353
30,11,C,5.402752,1.581153,0.395523
30,12,C,6.167305,2.75585,0.293386
30,13,C,5.545135,4.059632,0.372724
30,14,C,4.158613,4.207536,0.42319
30,15,C,7.583911,2.627867,0.14536
30,16,C,8.411211,3.787474,0.10248
30,17,C,7.791648,5.089947,0.284044
30,18,C,6.444937,5.201155,0.428141
30,19,C,9.78091,3.678422,-0.068137
30,20,C,10.603338,4.90336,-0.387609
30,21,C,9.991704,6.177869,0.149897
30,22,C,8.667413,6.255053,0.398066
30,23,C,12.036937,4.789435,0.133175
30,24,C,12.883363,5.945992,-0.399734
30,25,C,12.216126,7.253605,-0.013485
30,26,C,10.894325,7.320316,0.265901
30,27,C,1.559922,-1.892111,0.387158
30,28,C,2.936478,-2.001132,0.40638
30,29,C,3.782616,-0.809906,0.420592
30,30,C,5.126811,-0.87073,0.257395
30,31,C,5.968691,0.305175,0.286464
30,32,C,7.392553,0.156811,0.10318
30,33,C,8.19047,1.360248,0.028472
30,34,C,9.599396,1.254278,-0.121155
30,35,C,10.402124,2.414897,-0.14442
30,36,C,11.8392,2.307359,-0.245032
30,37,C,12.658501,3.451286,-0.147555
30,38,C,14.042059,3.324722,-0.140424
30,39,C,14.903117,4.522831,0.004211
30,40,C,14.334471,5.754784,-0.027096
30,41,C,3.553474,-3.269784,0.4362
30,42,C,4.940775,-3.393421,0.258712
30,43,C,5.769233,-2.184038,-0.09223
30,44,C,7.199602,-2.308989,0.442793
30,45,C,8.004317,-1.09048,0.044604
30,46,C,9.393474,-1.240929,-0.248919
30,47,C,10.214788,-0.03387,-0.30135
30,48,C,11.585038,-0.117746,-0.45227
30,49,C,12.427756,1.03417,-0.382955
30,50,C,13.843991,0.903748,-0.368583
30,51,C,14.628348,2.039782,-0.200021
30,52,C,16.063318,1.89576,0.168679
30,53,C,16.952865,3.093892,0.084778
30,54,C,16.343861,4.323556,0.085984
30,55,C,5.531814,-4.632467,0.249188
30,56,C,6.928999,-4.789749,-0.215133
30,57,C,7.82304,-3.593389,-0.035543
30,58,C,9.144709,-3.68641,-0.306601
30,59,C,9.95546,-2.491764,-0.445027
30,60,C,11.322411,-2.604732,-0.961936
30,61,C,12.19236,-1.403214,-0.834184
30,62,C,13.640618,-1.579102,-0.568783
30,63,C,14.450518,-0.436549,-0.407292
30,64,C,15.817732,-0.608455,-0.198139
30,65,C,16.665816,0.544768,0.158028
30,66,C,18.112609,0.38826,-0.005715
30,67,C,18.912852,1.562935,-0.002265
30,68,C,18.360657,2.850644,0.055686
30,69,C,7.624489,-6.089059,0.058342
30,70,C,8.957916,-6.20072,-0.087222
30,71,C,9.776168,-5.015544,-0.444845
30,72,C,11.079546,-5.132752,-0.758339
30,73,C,11.980854,-3.969568,-1.055814
30,74,C,13.232876,-4.032387,-0.17588
30,75,C,14.167583,-2.857443,-0.415979
30,76,C,15.552882,-3.022615,-0.275326
30,77,C,16.393671,-1.892621,-0.206712
30,78,C,17.820302,-2.055528,-0.098755
30,79,C,18.668924,-0.898984,-0.050585
30,80,C,20.078467,-1.08519,-0.069349
30,81,C,20.899731,0.088573,-0.123145
30,82,C,20.331383,1.336252,-0.091703
30,83,C,9.689868,-7.473265,0.105925
30,84,C,10.976138,-7.593622,-0.252555
30,85,C,11.735065,-6.479843,-0.909072
30,86,C,13.196816,-6.492844,-0.6041
30,87,C,13.927744,-5.370689,-0.36764
30,88,C,15.343145,-5.471179,-0.270863
30,89,C,16.155468,-4.341816,-0.214432
30,90,C,17.551442,-4.469975,-0.142366
30,91,C,18.398165,-3.347477,-0.106835
30,92,C,19.818065,-3.504006,-0.049074
30,93,C,20.646495,-2.405333,-0.023485
30,94,C,22.124569,-2.51737,0.028978
30,95,C,22.908822,-1.437494,-0.110664
30,96,C,22.395225,-0.050007,-0.268878
30,97,C,12.945184,8.556108,-0.02549
30,98,O,14.014708,8.542878,-0.828224
30,99,O,12.609175,9.543216,0.592509
30,100,H,14.425049,9.423092,-0.794841
30,101,C,9.013106,-8.633827,0.782674
30,102,O,9.354774,-9.854964,0.360218
30,103,O,8.204721,-8.512822,1.665979
30,104,H,9.90413,-9.815896,-0.43513
30,105,H,6.021591,6.191544,0.569635
30,106,H,10.45192,8.292242,0.492487
30,107,H,0.944809,-2.793781,0.398533
30,108,H,2.944287,-4.163542,0.590135
30,109,H,16.96633,5.221551,0.048548
30,110,H,4.934209,-5.525983,0.447212
30,111,H,19.034882,3.709554,0.040155
30,112,H,20.987786,2.209896,-0.128911
30,113,H,13.705026,-7.459413,-0.666166
30,114,H,15.802362,-6.462463,-0.283604
30,115,H,17.989578,-5.470044,-0.14342
30,116,H,20.208737,-4.51929,-0.082886
30,117,H,22.915102,0.603919,0.448591
30,118,H,22.710321,0.322752,-1.259369
30,119,H,-2.1336,0.846977,-0.186181
30,120,H,-1.083667,-1.402467,0.029048
30,121,H,-0.747609,2.893265,-0.050636
30,122,H,1.410296,3.979809,0.14067
30,123,H,23.991703,-1.576253,-0.115121
30,124,H,8.213582,7.20803,0.679602
30,125,H,6.69277,-4.810833,-1.315
30,126,H,7.011053,-6.946009,0.332823
30,127,H,11.521638,-8.525728,-0.089278
30,128,H,11.731337,-6.722275,-1.998499
30,129,O,3.524286,1.114605,1.924344
30,130,O,11.689696,-1.826811,-2.117859
30,131,O,16.233891,1.167783,1.406
30,132,O,12.748481,-3.940339,1.160589
30,133,O,10.60323,4.943759,-1.82383
30,134,H,11.991016,4.885092,1.23405
30,135,H,13.500434,-3.892298,1.765042
30,136,H,10.712813,5.858488,-2.108742
30,137,C,3.565042,5.565403,0.447486
30,138,O,3.991803,6.540354,-0.143206
30,139,O,2.479883,5.666248,1.233276
30,140,H,2.159192,6.579245,1.15774
30,141,C,22.83837,-3.81101,0.301166
30,142,O,23.883609,-4.120015,-0.227821
30,143,O,22.284667,-4.640729,1.199852
30,144,H,21.514012,-4.236196,1.626951
30,145,C,7.182711,-2.314252,1.993471
30,146,O,6.191433,-2.181,2.669855
30,147,O,8.409125,-2.396884,2.503995
30,148,H,8.38161,-2.140586,3.451534
30,149,H,5.879619,-2.181267,-1.193354
30,150,H,12.324509,-4.068701,-2.096582
30,151,H,12.845066,5.891885,-1.506303
30,152,H,14.980179,6.630197,0.03433
30,153,C,10.753227,3.722007,4.758575
30,154,C,9.421673,3.83371,4.849728
30,155,C,8.389324,2.948028,4.293254
30,156,C,8.564104,1.566326,4.066283
30,157,N,9.79875,0.925709,4.399288
30,158,C,11.03315,1.383526,3.829857
30,159,C,11.510885,2.686783,4.047896
30,160,C,7.129351,3.516147,4.041242
30,161,C,6.057488,2.754867,3.589906
30,162,C,6.241022,1.38766,3.385352
30,163,C,7.486159,0.810627,3.599761
30,164,C,11.813237,0.461744,3.120235
30,165,C,13.093255,0.796505,2.700338
30,166,C,13.593194,2.077265,2.943593
30,167,C,12.794372,3.013657,3.582484
30,168,C,9.806074,-0.298502,5.094094
30,169,O,8.864049,-1.099044,5.088106
30,170,N,10.926686,-0.534029,5.812486
30,171,H,11.35644,4.528657,5.182339
30,172,H,9.031261,4.724856,5.347999
30,173,H,6.992023,4.577743,4.255987
30,174,H,5.090014,3.217035,3.390335
30,175,H,5.414137,0.761354,3.063792
30,176,H,7.600292,-0.262804,3.513003
30,177,H,11.407251,-0.531838,2.92176
30,178,H,13.733966,0.056303,2.225528
30,179,H,14.595651,2.336662,2.608236
30,180,H,13.173078,4.020718,3.770126
30,181,H,11.034092,-1.441454,6.24513
30,182,H,11.669493,0.14386,5.906719
31,1,C,-1.054861,0.757029,0.010307
31,2,C,-0.471132,-0.500489,0.102864
31,3,C,0.919085,-0.60947,0.284298
31,4,C,1.694868,0.566502,0.400713
31,5,C,1.115164,1.838113,0.282401
31,6,C,-0.275514,1.911558,0.090766
31,7,C,3.13646,0.469231,0.692703
31,8,C,3.966479,1.720771,0.683182
31,9,C,3.297935,3.033853,0.448405
31,10,C,1.94203,3.039445,0.312986
31,11,C,5.407308,1.580863,0.361243
31,12,C,6.171352,2.756021,0.262869
31,13,C,5.551708,4.058127,0.365413
31,14,C,4.166083,4.207626,0.439021
31,15,C,7.587426,2.628247,0.110154
31,16,C,8.415333,3.786871,0.079188
31,17,C,7.798759,5.087275,0.2835
31,18,C,6.451652,5.19877,0.427439
31,19,C,9.783621,3.67804,-0.092429
31,20,C,10.605298,4.905962,-0.400839
31,21,C,9.996255,6.174243,0.152664
31,22,C,8.674847,6.252359,0.397506
31,23,C,12.039823,4.788063,0.114836
31,24,C,12.883529,5.947291,-0.416398
31,25,C,12.217188,7.253072,-0.019262
31,26,C,10.897145,7.318412,0.260711
31,27,C,1.567915,-1.893534,0.361158
31,28,C,2.943797,-2.002213,0.37173
31,29,C,3.789637,-0.810901,0.38558
31,30,C,5.132318,-0.870177,0.216927
31,31,C,5.972891,0.3058,0.245129
31,32,C,7.397154,0.156904,0.065586
31,33,C,8.194452,1.360712,-0.006072
31,34,C,9.602093,1.254791,-0.152035
31,35,C,10.404877,2.415376,-0.171798
31,36,C,11.842024,2.307341,-0.270605
31,37,C,12.660712,3.451257,-0.173147
31,38,C,14.04328,3.325506,-0.165415
31,39,C,14.903687,4.523677,-0.01713
31,40,C,14.335897,5.754766,-0.049043
31,41,C,3.558654,-3.270272,0.389392
31,42,C,4.945457,-3.393159,0.211656
31,43,C,5.775747,-2.181992,-0.132857
31,44,C,7.199932,-2.305693,0.41439
31,45,C,8.008414,-1.08944,0.0166
31,46,C,9.397962,-1.240896,-0.270673
31,47,C,10.218012,-0.034039,-0.326633
31,48,C,11.588095,-0.118552,-0.472713
31,49,C,12.430796,1.033873,-0.40623
31,50,C,13.84634,0.903788,-0.386951
31,51,C,14.629791,2.041034,-0.221123
31,52,C,16.063684,1.899134,0.151125
31,53,C,16.953429,3.096967,0.064601
31,54,C,16.344427,4.325263,0.061452
31,55,C,5.534601,-4.630895,0.211025
31,56,C,6.935758,-4.790144,-0.238165
31,57,C,7.828091,-3.593639,-0.049934
31,58,C,9.148173,-3.686228,-0.314599
31,59,C,9.959082,-2.492223,-0.458132
31,60,C,11.327908,-2.609424,-0.967913
31,61,C,12.1969,-1.406239,-0.844482
31,62,C,13.643967,-1.58074,-0.573029
31,63,C,14.453424,-0.437026,-0.416961
31,64,C,15.819513,-0.607501,-0.203098
31,65,C,16.665808,0.548247,0.148866
31,66,C,18.113676,0.391259,-0.011102
31,67,C,18.913801,1.566111,-0.014037
31,68,C,18.360951,2.853993,0.036653
31,69,C,7.628354,-6.0871,0.048896
31,70,C,8.959227,-6.197199,-0.088259
31,71,C,9.780622,-5.015122,-0.444805
31,72,C,11.084454,-5.135561,-0.750689
31,73,C,11.98708,-3.974852,-1.05172
31,74,C,13.234304,-4.0322,-0.165155
31,75,C,14.170589,-2.858954,-0.409748
31,76,C,15.554948,-3.023026,-0.263275
31,77,C,16.395207,-1.89215,-0.197767
31,78,C,17.822631,-2.053915,-0.092334
31,79,C,18.670678,-0.896346,-0.047269
31,80,C,20.081573,-1.082333,-0.06794
31,81,C,20.902274,0.091556,-0.127558
31,82,C,20.332968,1.339491,-0.099217
31,83,C,9.685693,-7.468468,0.114385
31,84,C,10.975205,-7.593766,-0.231341
31,85,C,11.739139,-6.484118,-0.891328
31,86,C,13.199489,-6.495316,-0.57651
31,87,C,13.92935,-5.372359,-0.342272
31,88,C,15.344547,-5.471999,-0.23964
31,89,C,16.156683,-4.341669,-0.181723
31,90,C,17.553175,-4.469295,-0.114659
31,91,C,18.400128,-3.346191,-0.077606
31,92,C,19.820904,-3.501525,-0.036342
31,93,C,20.648591,-2.40237,-0.018789
31,94,C,22.126135,-2.514724,0.028164
31,95,C,22.911373,-1.435859,-0.11554
31,96,C,22.398053,-0.047629,-0.272745
31,97,C,12.93993,8.559774,-0.042699
31,98,O,13.981649,8.560566,-0.88203
31,99,O,12.603427,9.549188,0.580492
31,100,H,14.382666,9.446191,-0.861606
31,101,C,9.000089,-8.617889,0.799982
31,102,O,9.357869,-9.844573,0.407057
31,103,O,8.211973,-8.484403,1.699793
31,104,H,9.904375,-9.814304,-0.392693
31,105,H,6.031192,6.187186,0.592869
31,106,H,10.463745,8.281455,0.5371
31,107,H,0.952946,-2.795327,0.378536
31,108,H,2.946796,-4.165965,0.52017
31,109,H,16.966631,5.22381,0.032925
31,110,H,4.934524,-5.5233,0.406942
31,111,H,19.034942,3.713117,0.017444
31,112,H,20.988289,2.213461,-0.148174
31,113,H,13.707853,-7.462433,-0.62851
31,114,H,15.80274,-6.463773,-0.22416
31,115,H,17.989489,-5.469297,-0.071126
31,116,H,20.212571,-4.517529,-0.033508
31,117,H,22.91734,0.605607,0.445776
31,118,H,22.712902,0.326075,-1.262954
31,119,H,-2.133001,0.84468,-0.129164
31,120,H,-1.075737,-1.405073,0.026339
31,121,H,-0.74703,2.891897,0.002563
31,122,H,1.411694,3.980575,0.18847
31,123,H,23.994362,-1.571823,-0.091861
31,124,H,8.230451,7.1947,0.72582
31,125,H,6.715071,-4.814147,-1.34062
31,126,H,7.013682,-6.944706,0.319337
31,127,H,11.514555,-8.52924,-0.066301
31,128,H,11.742477,-6.732377,-1.979375
31,129,O,3.553401,1.096458,1.911288
31,130,O,11.698557,-1.838074,-2.127096
31,131,O,16.230272,1.177573,1.393329
31,132,O,12.741573,-3.931944,1.168006
31,133,O,10.602469,4.963279,-1.836525
31,134,H,11.997111,4.878378,1.217733
31,135,H,13.490894,-3.878258,1.777777
31,136,H,10.702411,5.884905,-2.111296
31,137,C,3.5819,5.568213,0.506865
31,138,O,3.997537,6.548615,-0.081704
31,139,O,2.505754,5.659067,1.308105
31,140,H,2.187103,6.575524,1.250289
31,141,C,22.836287,-3.816358,0.268752
31,142,O,23.885915,-4.112341,-0.259765
31,143,O,22.290694,-4.653338,1.16614
31,144,H,21.518519,-4.255498,1.59663
31,145,C,7.169509,-2.288753,1.965434
31,146,O,6.168177,-2.144359,2.62978
31,147,O,8.392582,-2.377501,2.492907
31,148,H,8.375638,-2.109443,3.440059
31,149,H,5.895096,-2.176674,-1.233081
31,150,H,12.335329,-4.080406,-2.090293
31,151,H,12.841181,5.89813,-1.522999
31,152,H,14.980979,6.630048,0.016439
31,153,C,10.744103,3.695785,4.803268
31,154,C,9.410151,3.815446,4.891823
31,155,C,8.373427,2.940654,4.326115
31,156,C,8.5398,1.560919,4.084217
31,157,N,9.774948,0.911311,4.412232
31,158,C,11.014104,1.367386,3.84933
31,159,C,11.500921,2.663152,4.086728
31,160,C,7.12333,3.523653,4.054591
31,161,C,6.053504,2.777081,3.577449
31,162,C,6.222118,1.409704,3.375503
31,163,C,7.457374,0.81862,3.601252
31,164,C,11.79147,0.448885,3.132187
31,165,C,13.081721,0.774412,2.733346
31,166,C,13.579077,2.057,2.966216
31,167,C,12.788073,2.987948,3.624336
31,168,C,9.782149,-0.301271,5.124758
31,169,O,8.847823,-1.104139,5.12238
31,170,N,10.911914,-0.539128,5.822567
31,171,H,11.350426,4.492317,5.241745
31,172,H,9.024293,4.705666,5.395434
31,173,H,7.002335,4.592833,4.240115
31,174,H,5.084498,3.245421,3.396783
31,175,H,5.395419,0.799451,3.0229
31,176,H,7.572666,-0.250184,3.504942
31,177,H,11.393827,-0.550063,2.950554
31,178,H,13.699114,0.04983,2.203215
31,179,H,14.600794,2.298663,2.678402
31,180,H,13.157144,4.00269,3.786292
31,181,H,11.02366,-1.446035,6.255317
31,182,H,11.66613,0.130675,5.887048
32,1,C,-1.054969,0.757528,-0.058673
32,2,C,-0.471753,-0.49991,0.053501
32,3,C,0.916369,-0.608601,0.258998
32,4,C,1.691788,0.568532,0.375506
32,5,C,1.112759,1.839942,0.243297
32,6,C,-0.275164,1.912134,0.027994
32,7,C,3.130508,0.472489,0.685756
32,8,C,3.96107,1.724087,0.678127
32,9,C,3.293762,3.035406,0.427757
32,10,C,1.94071,3.040507,0.273886
32,11,C,5.405546,1.582941,0.370858
32,12,C,6.17051,2.758119,0.272958
32,13,C,5.549346,4.061575,0.36032
32,14,C,4.161065,4.209758,0.420489
32,15,C,7.587792,2.629606,0.128014
32,16,C,8.41648,3.787964,0.099341
32,17,C,7.799276,5.0888,0.301857
32,18,C,6.450613,5.201834,0.432401
32,19,C,9.784687,3.678759,-0.069287
32,20,C,10.606977,4.906243,-0.377418
32,21,C,9.997343,6.174591,0.175208
32,22,C,8.675776,6.253655,0.415872
32,23,C,12.040574,4.787241,0.14079
32,24,C,12.884938,5.947722,-0.386875
32,25,C,12.218344,7.252243,0.013735
32,26,C,10.89896,7.317074,0.288566
32,27,C,1.565032,-1.89234,0.354213
32,28,C,2.941811,-2.001954,0.381097
32,29,C,3.787861,-0.810475,0.393277
32,30,C,5.132683,-0.871008,0.235196
32,31,C,5.972772,0.306034,0.263342
32,32,C,7.39786,0.157853,0.087252
32,33,C,8.194943,1.361935,0.012499
32,34,C,9.602942,1.255882,-0.133432
32,35,C,10.405485,2.416153,-0.152078
32,36,C,11.842377,2.307719,-0.250436
32,37,C,12.661029,3.450926,-0.149533
32,38,C,14.04283,3.325354,-0.144134
32,39,C,14.902989,4.522451,0.011903
32,40,C,14.33666,5.752405,-0.019808
32,41,C,3.558229,-3.270338,0.408682
32,42,C,4.946314,-3.394682,0.231622
32,43,C,5.777674,-2.184232,-0.114075
32,44,C,7.200558,-2.304135,0.435248
32,45,C,8.009639,-1.087765,0.036842
32,46,C,9.398852,-1.239419,-0.256328
32,47,C,10.219432,-0.03258,-0.312189
32,48,C,11.588551,-0.117421,-0.461089
32,49,C,12.430998,1.034582,-0.390812
32,50,C,13.845849,0.904899,-0.376998
32,51,C,14.628958,2.041617,-0.206415
32,52,C,16.06473,1.898998,0.156059
32,53,C,16.953392,3.097745,0.066344
32,54,C,16.343843,4.324524,0.073844
32,55,C,5.536412,-4.632263,0.236424
32,56,C,6.937703,-4.792813,-0.211443
32,57,C,7.829694,-3.593963,-0.027503
32,58,C,9.149195,-3.685496,-0.298616
32,59,C,9.959539,-2.491096,-0.445981
32,60,C,11.326627,-2.607909,-0.961621
32,61,C,12.196545,-1.404528,-0.8386
32,62,C,13.644303,-1.579131,-0.571288
32,63,C,14.452963,-0.435699,-0.409643
32,64,C,15.820557,-0.605856,-0.206908
32,65,C,16.667901,0.548731,0.14531
32,66,C,18.114789,0.392992,-0.023541
32,67,C,18.913978,1.568977,-0.02608
32,68,C,18.36047,2.855985,0.031866
32,69,C,7.632719,-6.088202,0.079579
32,70,C,8.965003,-6.196171,-0.060608
32,71,C,9.78278,-5.014352,-0.42843
32,72,C,11.085866,-5.134756,-0.739642
32,73,C,11.986298,-3.973855,-1.046202
32,74,C,13.236612,-4.030982,-0.163739
32,75,C,14.171625,-2.857145,-0.409535
32,76,C,15.55653,-3.021313,-0.269132
32,77,C,16.396703,-1.890499,-0.204619
32,78,C,17.824539,-2.051866,-0.106931
32,79,C,18.672514,-0.894046,-0.06229
32,80,C,20.084014,-1.079304,-0.08505
32,81,C,20.903585,0.095671,-0.145556
32,82,C,20.333214,1.343201,-0.113306
32,83,C,9.697103,-7.464869,0.146247
32,84,C,10.983733,-7.591644,-0.212616
32,85,C,11.74155,-6.483127,-0.880763
32,86,C,13.203105,-6.492412,-0.575082
32,87,C,13.932349,-5.370499,-0.344713
32,88,C,15.347201,-5.469899,-0.244954
32,89,C,16.159015,-4.339981,-0.191755
32,90,C,17.555367,-4.467203,-0.123236
32,91,C,18.402265,-3.344414,-0.092056
32,92,C,19.823293,-3.499462,-0.054992
32,93,C,20.650808,-2.399813,-0.040642
32,94,C,22.128235,-2.511243,0.006213
32,95,C,22.913813,-1.430604,-0.134789
32,96,C,22.40009,-0.042186,-0.288519
32,97,C,12.937331,8.560855,-0.017344
32,98,O,13.973303,8.563269,-0.862285
32,99,O,12.600946,9.54452,0.598212
32,100,H,14.374574,9.451148,-0.845166
32,101,C,9.019338,-8.615261,0.840382
32,102,O,9.360027,-9.842222,0.427695
32,103,O,8.209615,-8.479539,1.729481
32,104,H,9.904466,-9.806213,-0.375056
32,105,H,6.031175,6.189575,0.601114
32,106,H,10.466335,8.278343,0.572442
32,107,H,0.950266,-2.794496,0.362852
32,108,H,2.944368,-4.16692,0.523777
32,109,H,16.964874,5.22416,0.050606
32,110,H,4.937952,-5.524295,0.439461
32,111,H,19.033489,3.715911,0.008824
32,112,H,20.987715,2.217719,-0.165833
32,113,H,13.710504,-7.460383,-0.622516
32,114,H,15.806102,-6.461568,-0.241692
32,115,H,17.9926,-5.467427,-0.094452
32,116,H,20.215428,-4.515447,-0.041323
32,117,H,22.918459,0.609686,0.431962
32,118,H,22.716314,0.334111,-1.277306
32,119,H,-2.130756,0.844591,-0.216269
32,120,H,-1.075345,-1.405417,-0.022214
32,121,H,-0.744103,2.892588,-0.073693
32,122,H,1.411804,3.982485,0.148396
32,123,H,23.996913,-1.564785,-0.10354
32,124,H,8.23003,7.198118,0.736445
32,125,H,6.717778,-4.820743,-1.313689
32,126,H,7.020233,-6.94489,0.358279
32,127,H,11.52775,-8.522539,-0.036769
32,128,H,11.73825,-6.734514,-1.967887
